,Unnamed: 0,Company_(Maker-if known),Specific Bean Origin_or Bar Name,REF,Review_Date,Cocoa_Percent,Company_Location,Rating,Broad Bean_Origin,Latitude,Longitude,Company_Location_Count,Location Rarity Classification,Cocoa Amount Group
1531,1594,Szanto Tibor,Nacional,1668,2015,0.7,Hungary,3.25,Ecuador,47.16,19.5,22,extra rare,Average Amount
1532,1595,Szanto Tibor,Baracoa,1704,2015,0.88,Hungary,3.25,Cuba,47.16,19.5,22,extra rare,High Amount
1533,1596,Szanto Tibor,Ambolikapiky,1704,2015,0.7,Hungary,3.25,Madagascar,47.16,19.5,22,extra rare,Average Amount
1534,1597,Szanto Tibor,"Winak, Sumaco",1704,2015,0.7,Hungary,3.75,Ecuador,47.16,19.5,22,extra rare,Average Amount
1535,1598,Szanto Tibor,"Ben Tre, Mekong Delta",1708,2015,0.7,Hungary,3.25,Vietnam,47.16,19.5,22,extra rare,Average Amount
1536,1599,Szanto Tibor,"Fazenda Sempre Firme, Bahia",1708,2015,0.7,Hungary,3.5,Brazil,47.16,19.5,22,extra rare,Average Amount
1537,1600,Szanto Tibor,Porcelana,1263,2014,0.7,Hungary,3.5,Venezuela,47.16,19.5,22,extra rare,Average Amount
1538,1601,Szanto Tibor,Baracoa,1263,2014,0.7,Hungary,3.75,Cuba,47.16,19.5,22,extra rare,Average Amount
1539,1602,Szanto Tibor,"Autumn, Primary Harvest, 2012",1185,2013,0.7,Hungary,3.5,Madagascar,47.16,19.5,22,extra rare,Average Amount
1540,1603,Szanto Tibor,"Spring, Secondary Harvest, 2012",1185,2013,0.7,Hungary,3.5,Madagascar,47.16,19.5,22,extra rare,Average Amount
1541,1604,Szanto Tibor,Cacao Blanco,1193,2013,0.7,Hungary,3.25,Nicaragua,47.16,19.5,22,extra rare,Average Amount
1542,1605,Szanto Tibor,Santo Domingo,939,2012,0.7,Hungary,3.25,Dominican Republic,47.16,19.5,22,extra rare,Average Amount
1543,1606,Szanto Tibor,Millot Plantation,939,2012,0.7,Hungary,3.25,Madagascar,47.16,19.5,22,extra rare,Average Amount
1544,1607,Szanto Tibor,"Ayacucho, ""El Guinacho""",939,2012,0.7,Hungary,3.75,Peru,47.16,19.5,22,extra rare,Average Amount
1545,1608,Szanto Tibor,Crudo,761,2011,0.7,Hungary,3.0,Venezuela,47.16,19.5,22,extra rare,Average Amount
1546,1609,Tabal,Costa Rica,1101,2013,0.7,U.S.A.,2.75,Costa Rica,37.09,-95.71,738,most common,Average Amount
1547,1610,Tabal,Dominican Republic,1101,2013,0.7,U.S.A.,2.75,Dominican Republic,37.09,-95.71,738,most common,Average Amount
1548,1611,Tabal,"Chiapas, Lacandon Jungle",1105,2013,0.7,U.S.A.,2.5,Mexico,37.09,-95.71,738,most common,Average Amount
1549,1612,Tabal,Peru,1105,2013,0.7,U.S.A.,3.0,Peru,37.09,-95.71,738,most common,Average Amount
1550,1613,Tablette (aka Vanillabeans),Colombia,1450,2015,0.7,Japan,3.0,Colombia,36.2,138.25,17,extra rare,Average Amount
1551,1614,Tablette (aka Vanillabeans),Papua,1450,2015,0.62,Japan,3.25,Papua New Guinea,36.2,138.25,17,extra rare,Light Amount
1552,1615,Tablette (aka Vanillabeans),Vietnam,1450,2015,0.6,Japan,3.25,Vietnam,36.2,138.25,17,extra rare,Light Amount
1553,1616,Tablette (aka Vanillabeans),Trinidad,1680,2015,0.77,Japan,2.75,Trinidad,36.2,138.25,17,extra rare,Average Amount
1554,1617,Tan Ban Skrati,"Paramaribo, batch 20160043-01",1868,2016,0.7,Suriname,3.25,Suriname,3.92,-55.91,1,extra rare,Average Amount
1555,1618,Taza,Belize,1271,2014,0.68,U.S.A.,3.0,Belize,37.09,-95.71,738,most common,Average Amount
1556,1619,Taza,Alto Beni,785,2011,0.87,U.S.A.,3.25,Bolivia,37.09,-95.71,738,most common,High Amount
1557,1620,Taza,Chiapan,451,2009,0.75,U.S.A.,2.75,Mexico,37.09,-95.71,738,most common,Average Amount
1558,1621,Taza,"Dark, Stone Ground",180,2007,0.7,U.S.A.,3.0,Dominican Republic,37.09,-95.71,738,most common,Average Amount
1559,1622,TCHO,West Africa,1716,2016,0.62,U.S.A.,2.0,West Africa,37.09,-95.71,738,most common,Light Amount
1560,1623,TCHO,Peru- Ecuador,915,2012,0.99,U.S.A.,3.25,"Peru, Ecuador",37.09,-95.71,738,most common,High Amount
1561,1626,TCHO,Chocolatey-beta,199,2008,0.7,U.S.A.,2.5,Ghana,37.09,-95.71,738,most common,Average Amount
1562,1627,TCHO,Fruity-beta,280,2008,0.7,U.S.A.,2.5,Peru,37.09,-95.71,738,most common,Average Amount
1563,1628,TCHO,Citrus-beta,280,2008,0.7,U.S.A.,2.75,Madagascar,37.09,-95.71,738,most common,Average Amount
1564,1629,TCHO,Nutty-beta,284,2008,0.7,U.S.A.,2.5,Peru,37.09,-95.71,738,most common,Average Amount
1565,1630,Tejas,Concepcion,801,2012,0.7,U.S.A.,2.75,Madagascar,37.09,-95.71,738,most common,Average Amount
1566,1631,Tejas,Bayou Blend,801,2012,0.7,U.S.A.,3.0,"Ecuador, Mad., PNG",37.09,-95.71,738,most common,Average Amount
1567,1632,Tejas,Aranama,805,2012,0.7,U.S.A.,3.0,Papua New Guinea,37.09,-95.71,738,most common,Average Amount
1568,1633,Tejas,Presidio,805,2012,0.7,U.S.A.,3.5,Dominican Republic,37.09,-95.71,738,most common,Average Amount
1569,1634,Tejas,"La Bahia, w/ cane juice",817,2012,0.7,U.S.A.,3.25,Ecuador,37.09,-95.71,738,most common,Average Amount
1570,1635,Tejas,Capistrano,821,2012,0.7,U.S.A.,2.0,Peru,37.09,-95.71,738,most common,Average Amount
1571,1636,Tejas,"La Bahia, w/ cane sugar",825,2012,0.7,U.S.A.,3.25,Ecuador,37.09,-95.71,738,most common,Average Amount
1572,1637,Tejas,San Jose,829,2012,0.7,U.S.A.,2.75,Bolivia,37.09,-95.71,738,most common,Average Amount
1573,1638,Tejas,Capistrano*,829,2012,0.7,U.S.A.,3.0,Madagascar,37.09,-95.71,738,most common,Average Amount
1574,1639,Tejas,Espada,833,2012,0.7,U.S.A.,3.25,Mexico,37.09,-95.71,738,most common,Average Amount
1575,1640,Tejas,Espada,967,2012,0.7,U.S.A.,2.75,Brazil,37.09,-95.71,738,most common,Average Amount
1576,1641,Tejas,Concepcion*,971,2012,0.8,U.S.A.,3.0,Venezuela,37.09,-95.71,738,most common,High Amount
1577,1642,Tejas,San Jose,971,2012,0.67,U.S.A.,3.25,Bolivia,37.09,-95.71,738,most common,Average Amount
1578,1643,Tejas,"Bahia, Floresta Azul,Good Friends Reserve#3",971,2012,0.7,U.S.A.,3.5,Brazil,37.09,-95.71,738,most common,Average Amount
1579,1644,Terroir,Peru,1478,2015,0.7,U.S.A.,2.75,Peru,37.09,-95.71,738,most common,Average Amount
1580,1645,Terroir,Belize,1478,2015,0.7,U.S.A.,3.75,Belize,37.09,-95.71,738,most common,Average Amount
1581,1646,Terroir,Madagascar,1478,2015,0.7,U.S.A.,3.75,Madagascar,37.09,-95.71,738,most common,Average Amount
1582,1647,Terroir,Ecuador,1482,2015,0.7,U.S.A.,3.25,Ecuador,37.09,-95.71,738,most common,Average Amount
1583,1648,Terroir,Oko Caribe,1554,2015,0.7,U.S.A.,3.5,Domincan Republic,37.09,-95.71,738,most common,Average Amount
1584,1649,Terroir,Guatemala,1558,2015,0.7,U.S.A.,3.75,Guatemala,37.09,-95.71,738,most common,Average Amount
1585,1650,Terroir,Ecuador,1323,2014,0.77,U.S.A.,3.25,Ecuador,37.09,-95.71,738,most common,Average Amount
1586,1651,Terroir,Madagascar,1323,2014,0.67,U.S.A.,3.75,Madagascar,37.09,-95.71,738,most common,Average Amount
1587,1652,Terroir,Uganda,1323,2014,0.73,U.S.A.,3.75,Uganda,37.09,-95.71,738,most common,Average Amount
1588,1653,The Barn,Peru,1614,2015,0.7,Sweden,3.0,Peru,60.13,18.64,5,extra rare,Average Amount
1589,1654,Theo,Congo w/ nibs,903,2012,0.65,U.S.A.,3.25,Congo,37.09,-95.71,738,most common,Average Amount
1590,1655,Theo,Madagascar,162,2007,0.65,U.S.A.,3.5,Madagascar,37.09,-95.71,738,most common,Average Amount
1591,1656,Theo,Ivory Coast,184,2007,0.75,U.S.A.,2.5,Ivory Coast,37.09,-95.71,738,most common,Average Amount
1592,1657,Theo,"Ghana, Kumasi",184,2007,0.84,U.S.A.,3.0,Ghana,37.09,-95.71,738,most common,High Amount
1593,1658,Theo,"Venezuela; Barinos, Merida, Tachron",188,2007,0.91,U.S.A.,2.0,Venezuela,37.09,-95.71,738,most common,High Amount
1594,1659,Theo,"Ghana, Panama, Ecuador",188,2007,0.75,U.S.A.,3.0,"Ghana, Panama, Ecuador",37.09,-95.71,738,most common,Average Amount
1595,1660,Theobroma,"Piura Select, Cacao Blanc",1684,2015,0.7,Japan,3.25,Peru,36.2,138.25,17,extra rare,Average Amount
1596,1661,Timo A. Meyer,"Belize, med roast",1836,2016,0.72,Germany,3.75,Belize,51.17,10.45,35,rare,Average Amount
1597,1662,To'ak (Ecuatoriana),Manabi,1418,2014,0.81,Ecuador,3.25,Ecuador,-1.83,-78.18,54,rare,High Amount
1598,1663,Tobago Estate (Pralus),"Roxborough, Tobago",895,2012,0.7,France,4.0,Tobago,46.6,2.21,144,somewhat common,Average Amount
1599,1664,Tocoti,"Wild Bolivian, Jungle Love",927,2012,0.77,U.S.A.,3.0,Bolivia,37.09,-95.71,738,most common,Average Amount
1600,1665,Tocoti,Venezuela,789,2011,0.72,U.S.A.,2.75,Venezuela,37.09,-95.71,738,most common,Average Amount
1601,1666,Tocoti,Dominican Republic,789,2011,0.74,U.S.A.,3.0,Dominican Republic,37.09,-95.71,738,most common,Average Amount
1602,1667,Treehouse,Conacado,1239,2014,0.72,U.S.A.,3.0,Dominican Republic,37.09,-95.71,738,most common,Average Amount
1603,1668,Tsara (Cinagra),"Ambanja, Tsara Valley",753,2011,0.72,Madagascar,3.5,Madagascar,-18.77,46.87,17,extra rare,Average Amount
1604,1669,twenty-four blackbirds,Oko Caribe,1700,2015,0.75,U.S.A.,2.75,Domincan Republic,37.09,-95.71,738,most common,Average Amount
1605,1670,twenty-four blackbirds,"Cedeno, lot 271",1700,2015,0.75,U.S.A.,3.5,Ecuador,37.09,-95.71,738,most common,Average Amount
1606,1671,twenty-four blackbirds,Madagascar,1235,2014,0.75,U.S.A.,3.5,Madagascar,37.09,-95.71,738,most common,Average Amount
1607,1672,twenty-four blackbirds,Dominican Republic,1022,2013,0.68,U.S.A.,3.25,Dominican Republic,37.09,-95.71,738,most common,Average Amount
1608,1673,twenty-four blackbirds,Palos Blancos,1026,2013,0.75,U.S.A.,2.5,Bolivia,37.09,-95.71,738,most common,Average Amount
1609,1674,twenty-four blackbirds,Dominican Republic,753,2011,0.73,U.S.A.,2.75,Dominican Republic,37.09,-95.71,738,most common,Average Amount
1610,1675,Two Ravens,Peru,1740,2016,0.6,U.S.A.,3.0,Peru,37.09,-95.71,738,most common,Light Amount
1611,1676,Un Dimanche A Paris,Dominican Republic,709,2011,0.63,France,3.75,Dominican Republic,46.6,2.21,144,somewhat common,Light Amount
1612,1677,Undone,Matagalpa,1438,2014,0.74,U.S.A.,2.75,Nicaragua,37.09,-95.71,738,most common,Average Amount
1613,1678,Undone,Nourish,1438,2014,0.7,U.S.A.,3.0,Dominican Republic,37.09,-95.71,738,most common,Average Amount
1614,1679,Upchurch,"Madagascar, Sassy Bar",1752,2016,0.72,U.S.A.,3.0,Madagascar,37.09,-95.71,738,most common,Average Amount
1615,1680,Upchurch,"Tanzania, Party Bar",1752,2016,0.72,U.S.A.,3.25,Tanzania,37.09,-95.71,738,most common,Average Amount
1616,1681,Urzi,"Sur del Lago, Merida",1327,2014,0.65,Italy,3.25,Venezuela,41.87,12.57,54,rare,Average Amount
1617,1682,Valrhona,"Piura, Illanka, Quemazon",1510,2015,0.63,France,4.0,Peru,46.6,2.21,144,somewhat common,Light Amount
1618,1684,Valrhona,"Loma Sotavento, 2013",1153,2013,0.64,France,3.5,Dominican Republic,46.6,2.21,144,somewhat common,Light Amount
1619,1685,Valrhona,"Otucan, Grand Cru",931,2012,0.69,France,4.0,Venezuela,46.6,2.21,144,somewhat common,Average Amount
1620,1687,Valrhona,"Porcelana, Pedegral",757,2011,0.64,France,4.0,Venezuela,46.6,2.21,144,somewhat common,Light Amount
1621,1688,Valrhona,Tainori,327,2009,0.64,France,3.75,Dominican Republic,46.6,2.21,144,somewhat common,Light Amount
1622,1689,Valrhona,Alpaco,370,2009,0.66,France,3.75,Ecuador,46.6,2.21,144,somewhat common,Average Amount
1623,1690,Valrhona,Nyangbo,395,2009,0.68,France,3.5,Ghana,46.6,2.21,144,somewhat common,Average Amount
1624,1691,Valrhona,Araguani,117,2007,0.72,France,3.0,"Venezuela, Carribean",46.6,2.21,144,somewhat common,Average Amount
1625,1692,Valrhona,Chuao 2002 P.,129,2007,0.65,France,3.75,Venezuela,46.6,2.21,144,somewhat common,Average Amount
1626,1693,Valrhona,Manjari,129,2007,0.64,France,4.0,Madagascar,46.6,2.21,144,somewhat common,Light Amount
1627,1695,Valrhona,Abinao,153,2007,0.85,France,2.5,West Africa,46.6,2.21,144,somewhat common,High Amount
1628,1696,Valrhona,Le Noir Amer,157,2007,0.71,France,2.75,West Africa,46.6,2.21,144,somewhat common,Average Amount
1629,1697,Valrhona,"Porcelana, Maracaibo, Palmira P. 2006",162,2007,0.64,France,3.25,Venezuela,46.6,2.21,144,somewhat common,Light Amount
1630,1698,Valrhona,Caraibe,63,2006,0.66,France,3.0,Carribean,46.6,2.21,144,somewhat common,Average Amount
1631,1699,Valrhona,Guanaja,63,2006,0.7,France,4.0,South America,46.6,2.21,144,somewhat common,Average Amount
1632,1700,Valrhona,Gran Couva 2005 P.,75,2006,0.64,France,2.5,Trinidad,46.6,2.21,144,somewhat common,Light Amount
1633,1701,Valrhona,"Porcelana, Maracaibo, Palmira P. 2005",75,2006,0.64,France,3.0,Venezuela,46.6,2.21,144,somewhat common,Light Amount
1634,1702,Valrhona,"Sambirano, Ampamakia 2005, Millot P.",75,2006,0.64,France,3.5,Madagascar,46.6,2.21,144,somewhat common,Light Amount
1635,1703,Vanleer (Barry Callebaut),Manhattan,963,2012,0.72,U.S.A.,2.5,Ghana,37.09,-95.71,738,most common,Average Amount
1636,1704,Vanleer (Barry Callebaut),Napa,963,2012,0.65,U.S.A.,2.75,Ghana,37.09,-95.71,738,most common,Average Amount
1637,1705,Vao Vao (Chocolaterie Robert),Madagascar,404,2009,0.72,Madagascar,2.75,Madagascar,-18.77,46.87,17,extra rare,Average Amount
1638,1706,Vao Vao (Chocolaterie Robert),Madagascar,404,2009,0.76,Madagascar,2.75,Madagascar,-18.77,46.87,17,extra rare,Average Amount
1639,1707,Vao Vao (Chocolaterie Robert),Madagascar,404,2009,0.8,Madagascar,2.75,Madagascar,-18.77,46.87,17,extra rare,High Amount
1640,1708,Vao Vao (Chocolaterie Robert),Madagascar,404,2009,0.7,Madagascar,3.0,Madagascar,-18.77,46.87,17,extra rare,Average Amount
1641,1709,Vao Vao (Chocolaterie Robert),Madagascar w/ nibs,404,2009,0.68,Madagascar,3.0,Madagascar,-18.77,46.87,17,extra rare,Average Amount
1642,1710,Vao Vao (Chocolaterie Robert),Madagascar,404,2009,0.64,Madagascar,3.25,Madagascar,-18.77,46.87,17,extra rare,Light Amount
1643,1711,Vicuna,Palos Blancos,1470,2015,0.7,U.S.A.,3.25,Bolivia,37.09,-95.71,738,most common,Average Amount
1644,1712,Vicuna,Palos Blancos + nibs,1470,2015,0.7,U.S.A.,3.25,Bolivia,37.09,-95.71,738,most common,Average Amount
1645,1713,Videri,Dominican Republic,1211,2014,0.9,U.S.A.,3.25,Dominican Republic,37.09,-95.71,738,most common,High Amount
1646,1714,Videri,Trinidad,1211,2014,0.75,U.S.A.,3.5,Trinidad,37.09,-95.71,738,most common,Average Amount
1647,1715,Videri,Mindo,1227,2014,0.75,U.S.A.,3.5,Ecuador,37.09,-95.71,738,most common,Average Amount
1648,1716,Videri,Dark,1117,2013,0.9,U.S.A.,3.75,Central and S. America,37.09,-95.71,738,most common,High Amount
1649,1717,Videri,Classic,991,2012,0.7,U.S.A.,3.25,Central and S. America,37.09,-95.71,738,most common,Average Amount
1650,1718,Vietcacao (A. Morin),"Ben Tre, Mekong Delta, MoCay",951,2012,0.7,France,3.5,Vietnam,46.6,2.21,144,somewhat common,Average Amount
1651,1719,Vintage Plantations,San Martin,1205,2014,0.75,U.S.A.,3.0,Peru,37.09,-95.71,738,most common,Average Amount
1652,1720,Vintage Plantations (Tulicorp),"Los Rios, Rancho Grande 2004/2007",153,2007,1.0,U.S.A.,2.0,Ecuador,37.09,-95.71,738,most common,High Amount
1653,1721,Vintage Plantations (Tulicorp),"Los Rios, Rancho Grande 2004/2007",153,2007,0.9,U.S.A.,2.0,Ecuador,37.09,-95.71,738,most common,High Amount
1654,1722,Vintage Plantations (Tulicorp),"Los Rios, Rancho Grande 2004/2007",153,2007,0.75,U.S.A.,3.0,Ecuador,37.09,-95.71,738,most common,Average Amount
1655,1723,Vintage Plantations (Tulicorp),"Los Rios, Rancho Grande 2007",153,2007,0.65,U.S.A.,3.0,Ecuador,37.09,-95.71,738,most common,Average Amount
1656,1724,Violet Sky,Sambirano Valley,1458,2015,0.77,U.S.A.,2.75,Madagascar,37.09,-95.71,738,most common,Average Amount
1657,1725,Violet Sky,Moho River Valley,1458,2015,0.77,U.S.A.,3.0,Belize,37.09,-95.71,738,most common,Average Amount
1658,1726,Violet Sky,Cuyagua,1458,2015,0.77,U.S.A.,3.0,Venezuela,37.09,-95.71,738,most common,Average Amount
1659,1727,Violet Sky,Peru,1458,2015,0.77,U.S.A.,3.25,Peru,37.09,-95.71,738,most common,Average Amount
1660,1728,Violet Sky,Cahabon,1502,2015,0.77,U.S.A.,2.75,Guatemala,37.09,-95.71,738,most common,Average Amount
1661,1729,Vivra,Peru,1720,2016,0.7,U.S.A.,2.5,Peru,37.09,-95.71,738,most common,Average Amount
1662,1730,Vivra,Ocumare,1720,2016,0.7,U.S.A.,2.5,Venezuela,37.09,-95.71,738,most common,Average Amount
1663,1731,Vivra,Dominican Republic,1724,2016,0.7,U.S.A.,3.0,Domincan Republic,37.09,-95.71,738,most common,Average Amount
1664,1732,Wellington Chocolate Factory,Conacado,1756,2016,0.7,New Zealand,3.5,Dominican Republic,-40.9,174.89,17,extra rare,Average Amount
1665,1733,Wellington Chocolate Factory,"Piura Blanco, Norandino",1756,2016,0.7,New Zealand,3.5,Peru,-40.9,174.89,17,extra rare,Average Amount
1666,1734,Whittakers,Ghana,733,2011,0.72,New Zealand,2.5,Ghana,-40.9,174.89,17,extra rare,Average Amount
1667,1735,Wilkie's Organic,Amazonas,1169,2013,0.75,Ireland,2.5,Peru,53.14,-8.24,4,extra rare,Average Amount
1668,1736,Wilkie's Organic,Amazonas,1169,2013,0.89,Ireland,2.75,Peru,53.14,-8.24,4,extra rare,High Amount
1669,1737,Wilkie's Organic,Tumbes,1169,2013,0.75,Ireland,3.25,Peru,53.14,-8.24,4,extra rare,Average Amount
1670,1738,Wilkie's Organic,Amazonas w/ nibs,1173,2013,0.75,Ireland,2.75,Peru,53.14,-8.24,4,extra rare,Average Amount
1671,1739,Willie's Cacao,Los Llanos,1848,2016,0.7,U.K.,4.0,Colombia,55.37,-1.17,95,somewhat rare,Average Amount
1672,1740,Willie's Cacao,Los Llanos,1227,2014,0.88,U.K.,3.0,Colombia,55.37,-1.17,95,somewhat rare,High Amount
1673,1741,Willie's Cacao,"Java, Indonesian Black",1109,2013,1.0,U.K.,2.25,Indonesia,55.37,-1.17,95,somewhat rare,High Amount
1674,1742,Willie's Cacao,Sambirano,593,2010,0.71,U.K.,3.0,Madagascar,55.37,-1.17,95,somewhat rare,Average Amount
1675,1743,Willie's Cacao,Hacienda Las Trincheras,593,2010,0.72,U.K.,3.5,Venezuela,55.37,-1.17,95,somewhat rare,Average Amount
1676,1744,Willie's Cacao,Java,593,2010,0.69,U.K.,3.75,Indonesia,55.37,-1.17,95,somewhat rare,Average Amount
1677,1745,Willie's Cacao,San Martin,457,2009,0.7,U.K.,3.0,Peru,55.37,-1.17,95,somewhat rare,Average Amount
1678,1746,Willie's Cacao,Rio Caribe,457,2009,0.72,U.K.,3.25,Venezuela,55.37,-1.17,95,somewhat rare,Average Amount
1679,1747,Wm,"Guasare, Zulia Prov., 2015, batch 124",1912,2016,0.74,U.S.A.,3.0,Venezuela,37.09,-95.71,738,most common,Average Amount
1680,1748,Wm,"Wild Beniano, 2016, batch 128, Heirloom",1912,2016,0.76,U.S.A.,3.5,Bolivia,37.09,-95.71,738,most common,Average Amount
1681,1749,Wm,"Ghana, 2013, batch 129",1916,2016,0.75,U.S.A.,3.75,Ghana,37.09,-95.71,738,most common,Average Amount
1682,1750,Woodblock,"Maranon, Cajamarca",1243,2014,0.7,U.S.A.,3.0,Peru,37.09,-95.71,738,most common,Average Amount
1683,1751,Woodblock,"Camino Verde P., Balao, Guayas",1042,2013,0.7,U.S.A.,3.25,Ecuador,37.09,-95.71,738,most common,Average Amount
1684,1752,Woodblock,Gran Couva,1042,2013,0.7,U.S.A.,3.5,Trinidad,37.09,-95.71,738,most common,Average Amount
1685,1753,Woodblock,Ecuador,825,2012,0.7,U.S.A.,2.5,Ecuador,37.09,-95.71,738,most common,Average Amount
1686,1754,Woodblock,Costa Rica,825,2012,0.7,U.S.A.,3.0,Costa Rica,37.09,-95.71,738,most common,Average Amount
1687,1755,Woodblock,Sambirano,951,2012,0.7,U.S.A.,3.25,Madagascar,37.09,-95.71,738,most common,Average Amount
1688,1756,Woodblock,Ocumare,741,2011,0.7,U.S.A.,4.0,Venezuela,37.09,-95.71,738,most common,Average Amount
1689,1757,Woodblock,La Red,769,2011,0.7,U.S.A.,3.5,Dominican Republic,37.09,-95.71,738,most common,Average Amount
1690,1758,Xocolat,Hispaniola,1057,2013,0.66,Domincan Republic,3.0,Dominican Republic,18.73,,5,extra rare,Average Amount
1691,1759,Xocolla,"Sambirano, batch 170102",1948,2017,0.7,U.S.A.,2.75,Madagascar,37.09,-95.71,738,most common,Average Amount
1692,1760,Xocolla,"Hispaniola, batch 170104",1948,2017,0.7,U.S.A.,2.5,Dominican Republic,37.09,-95.71,738,most common,Average Amount
1693,1761,Zak's,"Papua New Guinea, Batch 2",1574,2015,0.7,U.S.A.,3.0,Papua New Guinea,37.09,-95.71,738,most common,Average Amount
1694,1762,Zak's,"Dominican Republic, Batch D2",1578,2015,0.7,U.S.A.,3.25,Domincan Republic,37.09,-95.71,738,most common,Average Amount
1695,1763,Zak's,"Madagascar, Batch 2",1578,2015,0.7,U.S.A.,3.25,Madagascar,37.09,-95.71,738,most common,Average Amount
1696,1764,Zak's,"Peru, Batch 1",1578,2015,0.7,U.S.A.,3.25,Peru,37.09,-95.71,738,most common,Average Amount
1697,1765,Zak's,"Belize, Batch 2",1578,2015,0.7,U.S.A.,3.5,Belize,37.09,-95.71,738,most common,Average Amount
1698,1767,Zart Pralinen,"Millot P., Ambanja",1820,2016,0.7,Austria,3.5,Madagascar,47.52,14.55,23,extra rare,Average Amount
1699,1768,Zart Pralinen,UNOCACE,1824,2016,0.7,Austria,2.75,Ecuador,47.52,14.55,23,extra rare,Average Amount
1700,1769,Zart Pralinen,San Juan Estate,1824,2016,0.85,Austria,2.75,Trinidad,47.52,14.55,23,extra rare,High Amount
1701,1770,Zart Pralinen,"Kakao Kamili, Kilombero Valley",1824,2016,0.85,Austria,3.0,Tanzania,47.52,14.55,23,extra rare,High Amount
1702,1771,Zart Pralinen,"Kakao Kamili, Kilombero Valley",1824,2016,0.7,Austria,3.5,Tanzania,47.52,14.55,23,extra rare,Average Amount
1703,1772,Zart Pralinen,"San Juan Estate, Gran Couva",1880,2016,0.78,Austria,3.5,Trinidad,47.52,14.55,23,extra rare,Average Amount
1704,1773,Zokoko,Guadalcanal,1716,2016,0.78,Australia,3.75,Solomon Islands,-25.27,133.78,46,rare,Average Amount
1705,1775,Zokoko,Alto Beni,697,2011,0.68,Australia,3.5,Bolivia,-25.27,133.78,46,rare,Average Amount
1706,1776,Zokoko,Tokiala,701,2011,0.66,Australia,3.5,Papua New Guinea,-25.27,133.78,46,rare,Average Amount
1707,1777,Zokoko,"Tranquilidad, Baures",701,2011,0.72,Australia,3.75,Bolivia,-25.27,133.78,46,rare,Average Amount
1708,1779,Zotter,"Bocas del Toro, Cocabo Co-op",801,2012,0.72,Austria,3.5,Panama,47.52,14.55,23,extra rare,Average Amount
1709,1781,Zotter,"Satipo Pangoa region, 16hr conche",875,2012,0.7,Austria,3.0,Peru,47.52,14.55,23,extra rare,Average Amount
1710,1782,Zotter,"Satipo Pangoa region, 20hr conche",875,2012,0.7,Austria,3.5,Peru,47.52,14.55,23,extra rare,Average Amount
1711,1783,Zotter,"Loma Los Pinos, Yacao region, D.R.",875,2012,0.62,Austria,3.75,Dominican Republic,47.52,14.55,23,extra rare,Light Amount
1712,1784,Zotter,El Oro,879,2012,0.75,Austria,3.0,Ecuador,47.52,14.55,23,extra rare,Average Amount
